"0","Information eat cost project","360.44","true"
"674","Or majority good","174.14","true"
"675","Food why fill individual","38.23","false"
"676","Watch make result human","195.09","true"
"677","Road letter why environmental begin","194.40","true"
"678","Physical source","285.26","false"
"679","See condition sister","321.65","true"
"680","Maintain stage","85.64","false"
"681","Yet report director","230.69","true"
"682","Economy state difficult mention","166.60","false"
"683","Station group","281.77","false"
"684","Sea art environment why","300.05","true"
"685","Around century determine never","87.49","false"
"686","Big give","456.93","false"
"687","Common avoid instead","401.30","false"
"688","Small American radio film marriage","282.13","true"
"689","Try surface quickly cost","361.39","false"
"690","Pick yeah person join truth","428.67","false"
"691","Office remember number factor message","157.90","true"
"692","View sometimes most individual","134.76","false"
"693","Condition week industry moment hotel","255.24","true"
"694","Account everybody mention late","178.30","false"
"695","Home catch suffer","329.97","true"
"696","As add financial","391.88","false"
"697","Church painting care benefit","444.63","false"
"698","Example character size drive modern","463.30","false"
"699","Land music fall everyone public","315.69","true"
"700","Short minute","51.93","true"
"701","Ever despite employee we","3.45","true"
"702","Process return rich","372.86","true"
"703","Necessary about create","284.07","true"
"704","Usually green begin argue voice","294.76","false"
"705","Feeling light stand religious","150.38","true"
"706","There audience","13.77","true"
"707","Key foot thought feeling","235.78","true"
"708","Despite article model whole","478.49","true"
"709","Where a","3.28","true"
"710","Different heart","476.42","true"
"711","Between care","53.66","false"
"712","Ability chance nation house","453.51","false"
"713","Same finish risk","106.13","true"
"714","Page play safe provide","216.93","false"
"715","System over effort","29.42","true"
"716","Election history","79.95","false"
"717","General almost take","269.32","true"
"718","Them agree ago","74.15","true"
"719","Floor other","486.39","true"
"720","Down letter understand","483.13","true"
"721","Father realize face","25.07","true"
"722","Home today thousand","112.24","false"
"723","Least per station approach","237.53","true"
"724","Difference doctor system when","443.90","true"
"725","History someone know","413.95","true"
"726","Training chair already answer","437.47","false"
"727","Quality alone model","144.20","true"
"728","Matter community model","219.04","true"
"729","Her large do","191.02","true"
"730","Parent art","45.86","true"
"731","Beyond each","446.47","true"
"732","Day before board ago","492.73","true"
"733","Now his","254.88","false"
"734","Concern college support","398.37","true"
"735","Girl human evidence service","9.37","true"
"736","Radio politics agent","195.85","true"
"737","Painting because wide attack","68.23","false"
"738","Entire ten cold either western","169.50","true"
"739","Recently agreement certain compare behavior","218.09","true"
"740","View such seat","86.01","true"
"741","Long hundred body she","10.80","true"
"742","Purpose rise north red base","292.10","false"
"743","Arm image","17.99","true"
"744","Him whom enjoy","348.86","true"
"745","Production design","446.07","false"
"746","Article resource","358.75","true"
"747","Piece meet plant Congress","246.10","true"
"748","Open election recent human","250.59","false"
"749","News American piece","228.47","true"
"750","Magazine against much see","350.71","false"
"751","Whose service Democrat despite","63.85","false"
"752","Future institution billion","421.23","true"
"753","By top","3.34","true"
"754","Meeting minute item bad good","446.64","true"
"755","Best skin","151.97","false"
"756","Agreement most base occur election","318.78","false"
"757","Fight political school","315.42","false"
"758","Trip environmental","383.13","false"
"759","Send only space forget book","123.31","false"
"760","Across by agency","228.47","true"
"761","Buy thus sort","424.57","false"
"762","Level really magazine","122.60","true"
"763","Some move myself","449.33","false"
"764","Determine medical","307.80","true"
"765","Several suffer wish","81.06","true"
"766","Plant add so cell","297.66","true"
"767","Main live agree prove","334.86","false"
"768","Special best sell","469.35","true"
"769","Hour easy risk","488.91","true"
"770","Shake past by government statement","331.50","true"
"771","Section wind structure where hundred","20.07","true"
"772","Join measure animal ready sell","192.49","true"
"773","Future outside major","324.82","true"
"774","Team stuff","485.33","false"
"775","Property play economic figure","328.44","false"
"776","Major gun story","419.00","true"
"777","Father eat rather Democrat","48.78","true"
"778","Board appear note","438.51","false"
"779","Do nation firm would","133.01","false"
"780","Third lot rise lot","304.37","true"
"781","Two act conference general audience","22.82","true"
"782","Believe create","280.37","true"
"783","Also let also although","406.69","false"
"784","Must recognize arm","439.86","true"
"785","Clear all this event then","285.31","true"
"786","Figure happen candidate","232.67","false"
"787","Hair find hospital off sit","425.04","true"
"788","Make me product","158.77","false"
"789","Place poor home","461.60","false"
"790","Professional free establish","235.68","false"
"791","Stage loss interest","468.18","true"
"792","Computer myself reach usually suffer","318.36","false"
"793","Nice outside former as","102.44","false"
"794","Bring store","418.99","false"
"795","Else strong opportunity your","467.98","false"
"796","Why certainly ahead forget shake","401.30","true"
"797","Forward agency stand","412.43","false"
"798","Establish be their build force","125.34","true"
"799","Rest turn","237.44","true"
"800","Law maintain worker","270.20","false"
"801","Trouble decade appear capital","262.60","true"
"802","Different audience","333.41","true"
"803","Travel field record","348.21","false"
"804","Reflect way wrong once","125.54","false"
"805","House book early","230.27","true"
"806","Arrive public two bag rock","304.84","true"
"807","Statement do reveal bank marriage","256.07","true"
"808","They individual recent play","133.90","false"
"809","Question audience night hospital community","301.89","false"
"810","Trouble bill","254.57","false"
"811","Personal management letter","329.68","false"
"812","Area participant","82.42","true"
"813","Nearly soon yard can","390.71","false"
"814","Respond material care","224.89","false"
"815","Imagine never question","296.90","false"
"816","Dark expect everyone","205.16","true"
"817","From reason fight","352.33","false"
"818","Religious difficult guess","376.09","true"
"819","Forward pass indeed","473.66","true"
"820","Under win oil","159.25","false"
"821","Light fund meeting baby","183.09","true"
"822","Successful discuss either much","12.47","false"
"823","Experience method next name","379.86","true"
"824","Member same","485.19","false"
"825","Available exactly","135.90","true"
"826","Than clearly miss","399.36","true"
"827","Game appear crime","18.28","true"
"828","Pretty mouth crime","59.63","false"
"829","Question song","75.92","false"
"830","Hold western","29.13","true"
"831","Former international mother book","145.24","true"
"832","Language contain","123.03","true"
"833","Over study account win born","494.29","false"
"834","Rise four amount","91.29","false"
"835","Into after will include","381.05","false"
"836","Information charge friend seem","456.13","false"
"837","Despite spend will network","51.32","false"
"838","Information before vote","265.75","false"
"839","Recent along national","373.78","false"
"840","Experience our","359.22","true"
"841","Draw nature","332.64","false"
"842","Star now foot surface","463.29","true"
"843","Look shake","77.04","false"
"844","Figure left answer personal","252.04","true"
"845","Myself build director spend","70.10","false"
"846","Painting card age take exactly","121.92","false"
"847","True charge key kitchen","163.61","true"
"848","Staff need but","190.46","true"
"849","Friend security","211.25","false"
"850","Ability authority","466.32","false"
"851","Energy court","148.26","false"
"852","Everything ok","22.24","true"
"853","Rock mother","358.24","true"
"854","Win catch identify","269.29","false"
"855","Until yourself","387.21","true"
"856","Specific over their thank imagine","18.67","true"
"857","Within investment vote","383.11","false"
"858","Per mouth way","383.79","true"
"859","Heavy Republican particular","380.05","true"
"860","Benefit realize while","75.42","true"
"861","Case top everything look","226.71","false"
"862","Learn bill seek","437.83","false"
"863","What us look traditional","301.50","false"
"864","Oil individual enjoy especially","137.68","false"
"865","Benefit old chance risk","442.26","true"
"866","Rich herself special sound too","243.90","false"
"867","Try four born","135.88","false"
"868","Daughter peace","77.19","false"
"869","Idea manager talk too decide","455.07","true"
"870","Fight customer apply","180.94","true"
"871","Employee foot","274.39","false"
"872","Start drug","359.53","false"
"873","Experience treat leg lay court","91.61","true"
"874","Next different his","137.63","true"
"875","Share year","358.02","true"
"876","Energy oil perhaps for","61.23","false"
"877","Effect data say politics line","255.47","true"
"878","However truth provide ask","234.43","false"
"879","Quality although environment","147.85","false"
"880","Them table board","23.01","true"
"881","Return past","202.73","true"
"882","It if attack","141.54","true"
"883","Sit employee beautiful sign understand","43.74","false"
"884","Watch even camera","272.47","false"
"885","Story accept central share","400.56","false"
"886","Husband southern serious","178.29","true"
"887","Key determine professional practice","119.35","false"
"888","Kid account medical","48.92","true"
"889","Degree challenge development whether simple","1.10","false"
"890","Key style","43.44","false"
"891","Job organization difference","303.27","true"
"892","Minute decision call","240.70","true"
"893","Class since maintain","386.26","false"
"894","Trouble minute","360.41","true"
"895","Consumer amount garden","257.28","true"
"896","Have science","316.12","false"
"897","Admit real condition","215.01","true"
"898","Economic on film","411.82","false"
"899","Order often very loss risk","323.14","true"
"900","Many break girl be","54.68","false"
"901","Ago man control under","2.68","false"
"902","To discussion vote","87.97","false"
"903","Two describe","142.25","true"
"904","Project another allow thing","203.27","false"
"905","After teacher who","424.83","true"
"906","Few sit truth organization","166.31","true"
"907","Specific simply whose near easy","344.58","false"
"908","Act world inside","467.01","true"
"909","Article check per","72.27","true"
"910","Support yeah","446.90","true"
"911","Will contain present","183.02","true"
"912","Recent something morning","332.33","true"
"913","Me which team","205.28","false"
"914","Letter within cause","82.28","false"
"915","Medical garden","356.06","true"
"916","So employee his","29.96","true"
"917","Smile vote participant head","442.65","true"
"918","Blue mother weight voice tonight","205.65","false"
"919","Face forget","55.63","false"
"920","Yet have against seat","255.27","true"
"921","Difficult seven guess card deep","183.49","false"
"922","Medical hundred standard window","64.36","true"
"923","Season thus trade","190.84","true"
"924","Various upon base","317.91","false"
"925","Compare soon play relate quite","79.49","false"
"926","Us expect science rule","404.91","true"
"927","Water drug rich always necessary","170.73","false"
"928","Successful store system since","12.20","true"
"929","Return perform nearly","119.80","false"
"930","Senior find tax","98.82","false"
"931","Occur trouble moment bad discover","176.66","false"
"932","Investment court method on","5.93","false"
"933","No remain with laugh","147.84","true"
"934","Especially read","352.80","true"
"935","Walk project country development","36.29","false"
"936","Commercial stay","223.36","true"
"937","Of than professional","117.67","true"
"938","Already when ask election","420.46","true"
"939","Positive offer","403.71","false"
"940","General at arrive public site","370.65","false"
"941","Force security audience","449.81","false"
"942","Free use next","104.09","false"
"943","Right culture actually","254.73","true"
"944","Himself mean interview","285.31","true"
"945","Movement lead still","82.54","false"
"946","Direction hundred","49.68","true"
"947","None forward price exist","378.41","true"
"948","Knowledge course","236.76","false"
"949","Around together next","27.87","false"
"950","Name none","286.79","false"
"951","Car remember table really scientist","53.44","true"
"952","Spring wrong up","168.85","false"
"953","Mrs which tough dog police","59.43","false"
"954","Want born hard environment","142.53","false"
"955","Section Mr box debate","314.76","false"
"956","Leg magazine","98.05","false"
"957","Fear send law","138.45","true"
"958","Travel no responsibility","486.60","false"
"959","On create be because rule","350.44","true"
"960","Win painting that","275.57","false"
"961","Successful herself allow","260.64","true"
"962","West their front up","66.53","false"
"963","Body push","472.90","true"
"964","Right base tell his sometimes","47.88","true"
"965","Sort end cold always","334.61","true"
"966","Beat wall site far usually","426.37","true"
"967","Ok make four blue","42.55","false"
"968","Quite check various conference alone","265.10","true"
"969","Point economy","473.29","true"
"970","Safe case she face","113.15","true"
"971","Charge scientist area about","299.46","false"
"972","Inside rate defense too must","409.97","false"
"973","Most miss","172.40","false"
"974","Everything standard result","199.49","false"
"975","Hand skin part","451.57","true"
"976","Into pressure compare amount","166.93","true"
"977","Ahead perform Democrat baby","484.62","true"
"978","Describe thank Republican west","190.86","false"
"979","Player marriage guy away","357.26","true"
"980","Glass participant push house","66.23","true"
"981","Which try class","326.57","false"
"982","Car street others throughout","334.34","true"
"983","Leave yes dog yeah","158.23","false"
"984","Son believe work","326.34","false"
"985","Simple leave nothing public throughout","117.92","true"
"986","Hospital strategy","166.76","false"
"987","Analysis there phone brother will","207.18","false"
"988","Painting measure month team","202.93","false"
"989","Throughout three sense","357.80","true"
"990","Son vote interest want","279.32","false"
"991","Chance game sing word","477.83","true"
"992","Activity weight goal","444.00","true"
"993","Think of condition nearly detail","183.82","true"
"994","Raise wide low car you","123.11","true"
"995","Simple very a","125.78","true"
"996","Common before then interview","151.17","true"
"997","Others skill","101.73","false"
"998","Again morning ahead main","152.16","true"
"999","Successful listen","347.03","true"
"1000","Level offer computer international walk","119.64","false"
"1001","Indeed test onto audience","256.06","false"
"1002","Dog all girl build","110.00","true"
"1003","Board tree matter foot none","378.76","false"
"1004","Rest south quickly better","163.05","true"
"1005","Remember than close","500.03","false"
"1006","Pull third ability","218.74","true"
"1007","Scientist decision within","190.25","true"
"1008","Deal somebody important","272.07","false"
"1009","Debate easy commercial","164.87","false"
"1010","Show include guess forget","92.27","false"
"1011","Especially sort while","403.37","false"
"1012","Hour political Mr green wall","449.55","false"
"1013","Find shoulder near citizen","31.52","true"
"1014","Dinner picture continue","241.84","false"
"1015","Rather every cut individual","391.86","true"
"1016","Appear read how","371.28","true"
"1017","Fall medical anyone property anything","116.41","false"
"1018","Remember reveal reach happy","499.25","false"
"1019","Writer set","147.30","true"
"1020","Someone wide","416.63","true"
"1021","Bag material stay","408.51","true"
"1022","Minute suggest move head","50.41","false"
"1023","Where task through energy despite","98.79","false"
"1024","Audience usually kid coach where","229.09","true"
"1025","Have white those better","42.18","true"
"1026","Suggest family friend home building","72.22","false"
"1027","Those person experience","145.74","true"
"1028","Property set line hotel pass","60.63","true"
"1029","Act true attack","456.29","true"
"1030","Billion fly why study side","184.59","false"
"1031","Summer finally thought","213.92","false"
"1032","Message seem campaign","221.05","false"
"1033","Democrat garden even worry style","405.41","true"
"1034","Provide surface have arm listen","166.71","true"
"1035","Realize doctor bag","216.21","true"
"1036","Service foreign forward nation","100.11","true"
"1037","Professor here culture speech","409.88","false"
"1038","Human partner we","218.37","true"
"1039","Behavior left attention eat","328.47","false"
"1040","Create himself water small task","478.10","true"
"1041","Avoid appear off set remain","177.38","true"
"1042","Even attorney must","165.84","false"
"1043","You as","302.14","true"
"1044","Painting TV","338.38","true"
"1045","Before public partner form team","476.81","false"
"1046","Whose voice firm may","198.16","false"
"1047","Every often return","194.16","false"
"1048","Real sense report off finish","468.12","true"
"1049","Involve listen new form","118.54","true"
"1050","However blood for about","6.64","true"
"1051","Top discuss discuss decide surface","206.88","true"
"1052","Beyond purpose require dinner","351.05","false"
"1053","It born southern","295.49","true"
"1054","Hear allow","472.91","false"
"1055","Health ground","25.55","false"
"1056","Final American","411.79","true"
"1057","Space class be likely","488.53","false"
"1058","Scientist suddenly seek sister throw","483.23","true"
"1059","Trouble pretty able","364.17","true"
"1060","Director anyone able","262.74","false"
"1061","Question get","292.98","true"
"1062","Reflect rule","216.08","true"
"1063","Already miss","17.73","true"
"1064","Decision throw partner","346.87","true"
"1065","Doctor growth gas so by","126.69","true"
"1066","Rock despite grow power","221.12","true"
"1067","Mention surface people source almost","56.57","false"
"1068","Impact value visit billion","326.77","true"
"1069","Behavior possible","429.88","true"
"1070","Style floor arm","494.07","true"
"1071","Citizen budget resource truth trade","163.86","true"
"1072","Figure pull fine","396.81","true"
"1073","Green business window guy","183.98","true"
"1074","Old risk central","102.43","false"
"1075","Class attack table society","334.24","false"
"1076","Join information team bank","484.32","false"
"1077","Of building worry pretty until","479.24","true"
"1078","Provide range somebody","458.06","true"
"1079","Business father democratic computer","38.88","true"
"1080","Way at it but","275.18","false"
"1081","Civil design almost off","97.70","true"
"1082","Song professional nature","417.65","true"
"1083","Business section exactly","289.56","false"
"1084","Job billion lead teacher","18.64","true"
"1085","Guy today somebody cut","48.38","true"
"1086","Production join treat figure","424.73","true"
"1087","Room option lay west","241.11","false"
"1088","Box because accept","64.64","false"
"1089","Onto marriage senior","468.07","true"
"1090","Anything public professor daughter while","392.95","true"
"1091","Interview early yourself","443.02","false"
"1092","Suggest exist dream although","159.97","true"
"1093","Sea yet attention","216.11","true"
"1094","Do growth grow","241.18","true"
"1095","Listen approach reveal","56.96","true"
"1096","Well exactly kid","370.43","false"
"1097","Theory party","284.08","true"
"1098","Local above","343.26","true"
"1099","Wish find avoid moment health","464.34","true"
"1100","Become world art Democrat though","397.93","true"
"1101","Training out particularly game","56.65","true"
"1102","Then own style act","227.51","false"
"1103","Almost near old happy","234.71","false"
"1104","Road cause reach","124.39","true"
"1105","Population technology","302.84","false"
"1106","Moment authority stop","83.64","false"
"1107","Yeah boy also public","179.21","false"
"1108","Thing it main pay","158.92","true"
"1109","Security event north","271.20","false"
"1110","Win hour big","377.94","true"
"1111","Fill phone","246.00","true"
"1112","College clearly bring want institution","170.90","true"
"1113","Rock economic something realize we","383.62","false"
"1114","Hope power accept","367.83","false"
"1115","Mission ago drive","57.87","false"
"1116","Because within","60.68","true"
"1117","Stock individual","359.07","false"
"1118","Learn ready","381.01","true"
"1119","People hand wrong onto","122.99","false"
"1120","Still easy production your","373.66","true"
"1121","Area because","482.06","true"
"1122","Region money threat senior agree","293.26","true"
"1123","Ahead article TV paper","435.81","false"
"1124","Guess chance Mr","500.38","false"
"1125","Art state","65.91","true"
"1126","Score company main similar","193.15","false"
"1127","New purpose no","223.97","false"
"1128","Rich reduce civil","15.87","false"
"1129","Professor Republican authority","5.17","true"
"1130","Water close","221.97","false"
"1131","Practice cover","488.96","true"
"1132","Present speech board dinner","405.20","false"
"1133","Main generation pattern most","138.76","false"
"1134","Main sign effort purpose size","212.36","true"
"1135","Test drug air stand","90.57","true"
"1136","Heavy arm top","311.10","false"
"1137","Soldier office big determine","262.91","false"
"1138","Since thousand specific","223.80","false"
"1139","Hold food simple partner","235.48","true"
"1140","Suggest lay second","425.41","true"
"1141","Player blood responsibility","422.43","true"
"1142","Only budget rock candidate","218.64","true"
"1143","Write production enough","418.12","true"
"1144","Manager again","450.77","true"
"1145","Again off clear idea","345.03","false"
"1146","Reality space doctor","24.73","true"
"1147","Red model","291.06","false"
"1148","In manage value population","341.21","false"
"1149","Deal baby believe loss","150.01","false"
"1150","Commercial general commercial","467.36","false"
"1151","At me save health include","435.39","true"
"1152","Interview happen movie from","251.65","false"
"1153","Or Mr indeed occur itself","361.18","true"
"1154","Eight stock","359.21","true"
"1155","How my develop population","114.45","true"
"1156","Edge his when administration","171.46","true"
"1157","Pm factor arrive old","61.39","true"
"1158","Difficult nor film","314.84","false"
"1159","Difference loss effect","244.39","false"
"1160","Effort myself hope","414.34","true"
"1161","Discover edge surface","47.77","false"
"1162","Series pattern produce answer recognize","296.84","true"
"1163","Their change hear green","489.97","false"
"1164","Direction as contain","5.72","false"
"1165","Upon tough","30.56","false"
"1166","Never voice difficult meet","103.43","true"
"1167","After let than","426.32","false"
"1168","Name side already computer","386.27","true"
"1169","Eat they any ball","50.60","false"
"1170","Name trade","458.75","false"
"1171","Today space know use build","103.56","true"
"1172","Place class","113.46","false"
"1173","View grow into agent","171.75","false"
"1174","Off start","103.01","false"
"1175","Keep scientist until couple face","347.42","true"
"1176","Improve meeting sit election item","302.49","false"
"1177","Indicate assume city blue","328.95","true"
"1178","Group might red meet","471.68","true"
"1179","Carry then look program","263.81","false"
"1180","Most approach view seem","86.63","false"
"1181","Season artist","0.23","true"
"1182","Job fine program view","125.41","true"
"1183","Student nice sort cause knowledge","14.27","false"
"1184","Eat central","161.82","false"
"1185","Measure matter","410.40","false"
"1186","Both player","221.36","false"
"1187","Wind large key I far","68.30","false"
"1188","Eat action it throw","296.87","false"
"1189","Above of number","108.22","true"
"1190","Quickly right may","377.29","false"
"1191","Serious very","108.28","true"
"1192","Treatment have service my age","185.30","true"
"1193","Debate fire close improve","418.89","true"
"1194","Though at stage move","406.55","false"
"1195","Tonight let media collection","491.48","false"
"1196","Peace first","166.57","true"
"1197","Probably many research","384.53","true"
"1198","Feel available begin","224.05","false"
"1199","Community fear environmental","474.90","true"
"1200","Capital above","468.48","false"
"1201","On realize","288.91","true"
"1202","Indicate attorney","45.50","true"
"1203","Claim seven","70.03","false"
"1204","Back few few","261.22","false"
"1205","Notice bit condition","138.99","false"
"1206","However budget without","7.39","false"
"1207","Figure expert two ready north","437.14","false"
"1208","Include stage","434.19","false"
"1209","Coach accept truth","240.04","true"
"1210","Government test growth","324.60","true"
"1211","Dark write peace positive attention","471.46","true"
"1212","Center level political easy","442.35","false"
"1213","Direction property area","207.34","false"
"1214","Truth him than player project","13.36","true"
"1215","Top hospital method","337.33","true"
"1216","Writer station","261.81","true"
"1217","Theory agency learn","279.57","false"
"1218","Value experience red","245.66","true"
"1219","Specific yourself","457.65","false"
"1220","Line collection enter board a","492.67","false"
"1221","Alone business choice notice","47.62","false"
"1222","Seem front once","417.09","true"
"1223","School throw coach","105.12","true"
"1224","Produce board difference cause believe","440.54","false"
"1225","Laugh likely success skill","5.69","false"
"1226","Civil science worry knowledge simple","271.22","true"
"1227","Set small always woman","407.45","true"
"1228","Choose current","320.78","false"
"1229","Listen individual impact rule alone","192.88","true"
"1230","Million machine example news","306.70","false"
"1231","Much increase morning reflect","446.16","false"
"1232","Environment result worry","35.40","false"
"1233","Sing team","165.29","false"
"1234","Outside else base","211.85","true"
"1235","Light firm wait training measure","299.58","true"
"1236","Country push cover responsibility on","386.85","true"
"1237","Food interview out mouth heavy","337.69","true"
"1238","Benefit collection personal throw","397.32","false"
"1239","Mr sea","8.48","false"
"1240","White themselves by","75.13","false"
"1241","Medical top traditional","7.54","true"
"1242","Part why all share","393.72","true"
"1243","Generation mind teacher","157.23","false"
"1244","Beat information social develop","302.44","true"
"1245","Shake method girl prepare friend","331.13","true"
"1246","Not east low garden","75.97","true"
"1247","Call above","313.15","false"
"1248","Single available","340.42","false"
"1249","Throughout how beyond","47.38","true"
"1250","Far its message ask","449.32","true"
"1251","Respond voice less","248.89","false"
"1252","House agreement call night","311.90","true"
"1253","Hot hour material","59.97","false"
"1254","Culture speak stage really","414.37","false"
"1255","Oil moment perform pay business","180.74","false"
"1256","Anything those country determine","154.82","true"
"1257","Follow voice food","9.99","true"
"1258","Too spring last","124.40","false"
"1259","Term world town","489.89","true"
"1260","National cell","297.38","false"
"1261","Old build partner","287.11","false"
"1262","Win citizen","125.56","false"
"1263","Cover probably provide happen","101.44","false"
"1264","Article fine born","181.99","false"
"1265","Bed small shake","423.17","false"
"1266","Product assume imagine","135.82","false"
"1267","Left my some truth report","414.67","true"
"1268","Suddenly according common","411.55","true"
"1269","Reason section","1.72","false"
"1270","Car believe only","212.02","false"
"1271","Respond like third think","299.03","false"
"1272","Floor group either north","22.27","false"
"1273","Growth wind","412.77","false"
"1274","Administration future pass glass audience","146.51","true"
"1275","Coach catch outside when","162.81","true"
"1276","Discussion dinner","481.47","true"
"1277","Again authority name often","319.83","false"
"1278","Continue wait claim system","327.36","true"
"1279","Seven common machine","131.76","true"
"1280","But make stage","432.09","true"
"1281","Tree why spring service","495.82","true"
"1282","Old together least Mr off","128.74","true"
"1283","Improve now really fast join","27.68","false"
"1284","Truth ability","192.26","false"
"1285","Candidate myself no","344.19","true"
"1286","South as rise best","250.21","true"
"1287","Involve people","110.12","false"
"1288","Owner night","223.26","true"
"1289","The of party","400.59","false"
"1290","Word fund page baby","63.24","true"
"1291","Professional shoulder receive property pass","330.77","true"
"1292","Kind development sister","379.11","false"
"1293","Head inside effect threat reveal","161.78","true"
"1294","Knowledge per fly","261.66","true"
"1295","Describe those letter","94.82","true"
"1296","Production control source set","198.51","false"
"1297","Push class far some","246.49","true"
"1298","Likely future price support","373.36","false"
"1299","East finish lose","68.38","true"
"1300","Employee conference safe","468.76","true"
"1301","Power operation garden range week","212.02","false"
"1302","Measure sense beat soldier whatever","482.25","true"
"1303","Significant certain name high","308.19","true"
"1304","Have we suggest authority","324.92","false"
"1305","Add democratic perhaps","103.39","false"
"1306","How series effort","350.78","false"
"1307","Light matter article try","462.31","true"
"1308","Gas drive capital woman good","61.24","false"
"1309","Great unit claim","400.10","true"
"1310","Themselves then practice","448.82","true"
"1311","Who leader show support according","219.61","true"
"1312","Fear watch career clearly","420.40","false"
"1313","Safe cut per light","278.69","false"
"1314","Different chair price area","140.82","false"
"1315","Born single race high","212.72","false"
"1316","Buy than adult person","44.60","false"
"1317","Center leave","142.35","false"
"1318","Continue plan research table","24.68","false"
"1319","Operation bag give one wait","308.61","false"
"1320","Look leader southern political sell","14.49","false"
"1321","Become rule several pattern","16.05","true"
"1322","Material break service ago perform","460.21","true"
"1323","Reason year data back road","482.45","false"
"1324","Mind accept camera wall strategy","9.34","true"
"1325","Amount star","459.69","false"
"1326","Friend or have scientist","370.33","true"
"1327","Seven this more month strong","324.88","true"
"1328","Improve respond seek","331.48","false"
"1329","Will bit standard service","177.61","false"
"1330","Far TV","413.28","true"
"1331","Main so adult example","18.21","true"
"1332","Know change","83.60","false"
"1333","Son minute work","136.09","true"
"1334","Radio student the","244.75","true"
"1335","Environmental reduce new election show","451.82","true"
"1336","Fly follow decision office owner","36.69","true"
"1337","Discover reduce","207.97","false"
"1338","Practice force lawyer great","156.10","false"
"1339","Example laugh","12.81","false"
"1340","Our other perhaps","45.02","false"
